,I,aVR,V1,V4,II,aVL,V2,V5,III,aVF,V3,V6
0,0.08260869565217391,-0.07173913043478261,-0.1391304347826087,-0.06739130434782609,0.11572052401746726,0.010917030567685589,-0.11353711790393013,0.06986899563318777,-0.06060606060606061,0.06493506493506493,0.023809523809523808,0.010822510822510822
1,0.1472697633363234,-0.07372184994748521,-0.39887603573133307,-0.0652027122979626,0.07678830875620478,0.014758012438597874,-0.1663580677226456,0.07066195387222698,-0.1877511519899831,0.06604402894839749,0.01920675355147135,0.008535156763548515
2,0.20455542299409493,-0.10195362912148748,-0.6382036970883891,-0.06499499798609736,0.03577675500213279,0.06093954566404467,-0.45357895778092555,0.07357519916883136,-0.25581105339726073,0.0589061874816081,-0.013388709947431278,0.008972199101852369
3,0.23030079776394236,-0.12639264473903186,-0.7939644267370283,-0.06681599296186755,-0.04275914804708404,0.15840193585127327,-0.7077362152967169,0.06922710565119872,-0.3868918317207131,0.03357328293006792,-0.063705135245921,0.0068276327125065175
4,0.26496306911101014,-0.19219161173680613,-0.9436769689900526,-0.07011834793563458,-0.05451812983231751,0.24942372177285002,-0.9043986595062112,0.07033882924127882,-0.45020329965021927,-0.005095120249935599,-0.12170928873105717,0.004691860048691734
5,0.2844227956968846,-0.2391744214101302,-1.0205738187646782,-0.06897980971450911,-0.08211573856070484,0.3175512551594734,-0.9288722584724551,0.06728132850020772,-0.45957214738553853,-0.03258618617234775,-0.21293101700915634,-0.0011117306271853083
6,0.2976414253297839,-0.2739272182228716,-1.089445675974186,-0.07326187963093804,-0.1013839630366337,0.3805471560467279,-1.072194988492846,0.06170468975468989,-0.46229435827646936,-0.060533244223486805,-0.28776420361126653,-0.008315592849155068
7,0.2997699193310115,-0.2866616208561684,-1.1142461200843743,-0.07378629503161387,-0.10386965850848057,0.405592692249741,-1.151421319708725,0.06105949484549117,-0.4633110469015495,-0.10676486569429453,-0.3147427141885693,-0.008683249872221242
8,0.30876716549263944,-0.2869192686722694,-1.2362938967403694,-0.07839774191212148,-0.11364919192145534,0.4155803701014271,-1.2101629554497482,0.060984153825312366,-0.46343196339965126,-0.11708472465576361,-0.33365041514623145,-0.008662963544131867
9,0.30852095006191765,-0.2873854541489333,-1.268149179817305,-0.07814715607272138,-0.11326217567180387,0.4238066560267342,-1.3066410281535297,0.05570949699621633,-0.4679016835783489,-0.12237549699404095,-0.3432694260771066,-0.008654831380930525
10,0.30876420162654744,-0.2928619217307861,-1.3212535859353192,-0.07837483319841285,-0.11467471406330405,0.4260956873906004,-1.3100894739269495,0.05197699245173318,-0.4674117053628888,-0.1256562421210892,-0.3782121812682149,-0.00865909423330164
11,0.30867570332445343,-0.2959950047453071,-1.3584161514584783,-0.07784823413640632,-0.11835807840987213,0.43326947874697325,-1.3979426653192137,0.05290859534989135,-0.467563856961946,-0.1270579258833366,-0.3967958213054,-0.008657578413364238
12,0.3087008230383572,-0.2955713205572508,-1.3723014581401003,-0.08082231103869894,-0.11779553952328216,0.43210551261476055,-1.4818361560002085,0.049711167250647476,-0.46752560589430847,-0.13311641485745365,-0.40430411226847685,-0.008658711715347463
13,0.3086934115229507,-0.29566831585303227,-1.4054321701541297,-0.08289246538419984,-0.1179259087645603,0.4323517167151733,-1.5073595634260901,0.0477818692718565,-0.4675336790720189,-0.13394524015905285,-0.43901595836421203,-0.008655756895172121
14,0.30869978686669003,-0.29564965043899327,-1.4148570860608585,-0.08254629162888748,-0.11790042707446105,0.4323098557572201,-1.530090034532987,0.04806846771425575,-0.46753235316623537,-0.13812817333389915,-0.4624235430830363,-0.008663685804557725
15,0.30868707344223567,-0.2956523795139557,-1.4331615021388375,-0.08263179968502912,-0.11790417968121567,0.4323143638790879,-1.5328634265503156,0.04803435401667657,-0.46753247337286036,-0.13851493010601296,-0.4806740396115496,-0.008656762562958666
16,0.30868627150535183,-0.29565221600195773,-1.4577888906401284,-0.08293492885567416,-0.1179037531544893,0.4323148358571456,-1.532827762938103,0.04801245619205281,-0.46753167660941963,-0.1385518995188708,-0.5205377143033701,-0.008548846179720185
17,0.30894851225785597,-0.2956521458274686,-1.4932234274510523,-0.08734829846614076,-0.11790725559364791,0.43231281617412043,-1.5327380249545013,0.048209109509405865,-0.46753870329543723,-0.13851907554248238,-0.5559796855575737,-0.00963302550210098
18,0.30657822499692317,-0.29565219125828707,-1.4934621965834851,-0.08692305502938209,-0.1178814397221727,0.43232267862665913,-1.5326188071159814,0.046796320411403594,-0.46749823906270815,-0.13853114553434073,-0.5842192597869073,-0.013461715525724702
19,0.2870810682218183,-0.29565212942516733,-1.5084059203855604,-0.0865513860880089,-0.1180196174063199,0.43227726678924017,-1.5334323313561748,0.04080916974738906,-0.4676867040790311,-0.1385253483679009,-0.6089774565128576,-0.012835982050327864
20,0.2646580731068754,-0.29565235378654237,-1.50574572045651,-0.08977577863169725,-0.117401982678769,0.4324550828259563,-1.5299959052147782,0.03953101522919106,-0.46694824167459204,-0.13853642377557715,-0.632114419982069,-0.013157647732649146
21,0.26221854994043975,-0.2956515277468836,-1.5491214003656895,-0.09149853426938866,-0.1197559857673293,0.43189574509499046,-1.5418918113167022,0.03573406935505666,-0.46927124004751736,-0.1385048727188644,-0.6545484499195524,-0.012525936593977277
